location,title,short_description,price,square_meters,bedrooms,parking,bathroom,cluster,latitude,longitude
san salvador, excelente apartamento en condominio the flats para inversión o airbnb,"1 habitación 1 estacionamiento en propiedad 1 bodega de 3.12 m2 terraza precio $177,860.00 prima a cancelar: $17,786.00 financiamiento: $160,074.00 cuota aprox.: $1,131.72 ...",177860,102.67469879518072,1,1,1,0,13.6929403,-89.2181911
la libertad, vendo precioso apartamento en torre artea nuevo cuscatlán,vendo precioso apartamento en torre artea nuevo cuscatlán 124 metros cuadrados de apartamento 177 varas cuadradas de apartamento cuenta con -3 habitaciones -2 baños -1 baño ...,330000,124.0,3,2,2,0,13.6817661,-89.3606298
san salvador, vendo casa en residencial cerca de walmart constitución,consta de dos niveles: primera planta: cochera con portón para dos vehículos baño social cocina eléctrica con extractor de humo cocina de granito y pared efecto mármol patio ...,250000,102.67469879518072,3,2,1,0,13.6929403,-89.2181911
san salvador," venta de casa en residencial privada, boulevard constitución.","espaciosa casa en venta con excelente ubicación y en privado. accesible a colegios, súper, restaurantes, gasolineras, hospitales, bancos, centro comerciales, y más. boulevard ...",180000,120.0,3,2,2,0,13.6929403,-89.2181911
san salvador," las puertas, san salvador, apartamento en venta.",-área de construcción 72.56 metros cuadrados. -dos estacionamientos asignados. -sala. -comedor. -cocina con top de granito. -terraza. -área de máquinas. -habitación principal con ...,200000,102.67469879518072,2,2,2,0,13.6929403,-89.2181911
colón, venta de casa las arboledas lourdes colon,"venta de casa las arboledas lourdes colon consta de 3 habitaciones sala comedor cocina 2 baños area de lavado terraza jardin cisterna parqueo dos vehiculos precio de venta $123,000",123000,120.0,3,2,2,0,13.707793,-89.3487791
san salvador," casa en venta en residencial altamira, colonia altamira. #2531","encuentra en propi +500 casas y apartamentos en alquiler y venta. casa en venta en residencial altamira, colonia altamira. precio: $1,500,000.00. - no amueblado. habitaciones: ...",1500000,853.0,4,4,5,2,13.6929403,-89.2181911
san salvador," venta de casa cima iii, privado, san salvador","venta de casa cima ii, privado san salvador dos niveles 5 habitaciones 5 baños sala comedor cocina terraza area de servicio completa jardin cisterna cochera techada dos ...",200000,200.0,5,2,5,0,13.6929403,-89.2181911
san salvador, casa en venta en col. costa rica ,"casa amplia, ideal para remodelar, ubicada en col. costa rica. -sala -comedor -cocina -sala de estar -patio interno -tres dormitorios con closet -2 baños con ducha -área de ...",150000,209.0,3,1,2,0,13.6929403,-89.2181911
san salvador, ¡ venta- casa de campo en panchimalco perfecta para eventos especiales!,"¡bienvenidos a un paraíso para eventos o vacacionar en panchimalco! descubre una casa grande y acogedora con amplios ventanales rodeados de jardines y contacto con la naturaleza, ...",465000,102.67469879518072,3,3,1,0,13.6929403,-89.2181911
chalatenango, venta de casita de campo,"se vende bonita casa de campo, 3 cuartos un principal con baño, aire acondicionado, cocina, corredor, área donde seguir construyendo",45000,102.67469879518072,3,1,2,0,14.0411955,-88.9395184
san salvador," vendo apartamento amueblado de 1 habitacion en colonia escalon, generando ingresos en airbnb","vendo apartamento en el primer nivel, full amueblado, moderno, acogedor y super ubicado en colonia escalon, generando exelentes ingresos mensuales (comprobables) en la plataforma de ...",172000,102.67469879518072,1,2,2,0,13.6929403,-89.2181911
san salvador, venta de casa en altos de la cima san salvador,"venta de casa en altos de la cima san salvador casa en venta en san salvador, ubicada en residencial altos de la cima, construida con estilo colonial. medidas: - 1,492 vrs2 de ...",1250000,600.0,4,6,4,1,13.6929403,-89.2181911
santa ana, venta de casa en ecoterra maquilishuat,venta de casa en ecoterra maquilishuat a precio negociable por favor contactar al,45000,102.67469879518072,2,2,1,0,13.9778279,-89.56391190000001
san miguel," s/v casa en residencial barcelona, san miguel","se vende casa en residencial barcelona, san miguel residencial privada cerca de metrocentro, san miguel casa de esquina, mide 17 x 15 mtrs posee: sala comedor cocina (incluye ...",135000,255.0,4,2,4,0,13.4792922,-88.1779182
la paz, casa amplia en venta | ubicada en san pedro masahuat la paz,"se vende casa grande de 2 plantas | ubicada en san pedro masahuat. dirección: barrio concepción, calle la joya, casa no. 2, frente escuela de educación parvularia ""cleotilde huezo ...",88000,215.0,1,3,2,0,13.495364,-88.9796776
coatepeque, quinta de lujo en lago coatepeque (zona exclusiva),"ubicada en una zona donde se encuentran las casa mas “exclusivas del lago”, lejos de la zona de restaurantes y hoteles la casa ha sido construida con un diseño taiwanés en sus ...",1100000,700.0,4,4,5,1,13.9283912,-89.5002027
san salvador," se vende cabaña en los naranjos a 1,800 msnm (metros sobre el nivel del mar)","la cabaña esta ubicada en el bosque nebuloso “la montaña”, es el primer parque ecológico privado, a 1,800 msnm (metros sobre el nivel del mar) a solo 25 minutos de sonsonate ...",270000,200.0,3,3,1,0,13.6929403,-89.2181911
zaragoza," miramar, casa de un nivel en venta.",-área del terreno 470 varas cuadradas. -estacionamiento para tres vehículos. -vestíbulo. -baño social. -sala. -comedor. -cocina. -terraza. -amplio jardín. -área de servicio ...,265000,230.0,3,3,3,0,13.5860809,-89.2918473
san salvador," vendo casa en residencial villa galicia, ilopango, san salvador. contiguo a unicentro altavista","vendo casa en residencial villa galicia, ilopango, san salvador. contiguo a unicentro altavista. primer nivel: parqueo para 1 vehiculo, pequeño jardin frente a la casa, baño social, ...",120000,133.0,3,1,2,0,13.6929403,-89.2181911
santa tecla, hermosa casa en venta en residencial utila en colonia privada con doble portón de acceso,"hermosa casa de esquina en residencial privado con doble portón de acceso, en colonia utila, santa tecla, distribuida de la siguiente manera: primer nivel: área social: vestíbulo, ...",450000,300.0,4,2,4,0,13.6757837,-89.2894733
zaragoza," vendo linda casa de dos niveles con reformas, en miramar","linda casa en venta en la segunda etapa de residencial miramar, de dos niveles, con reformas, distribuida de la siguiente manera: primer nivel: área social: vestíbulo, sala, ...",275500,200.0,3,2,2,0,13.5860809,-89.2918473
colón, venta de casa brisas de lourdes.,casa brisas de lourdes un nivel 203 mt2 3 habitaciones principal con baño 2 habitaciones jr. con baño compartido sala comedor cocina area de lavado terraza jardin cisterna parqueo ...,123000,206.0,3,2,2,0,13.707793,-89.3487791
nejapa," venta de casa metropolis san gabriel, norte",venta de casa metropolias san gabriel norte dos niveles con detalles a reparar activo de banco casa de esquina 450v2 200mt2 3 habitaciones sala comedor cocina 4 baños area de ...,116500,200.0,3,2,4,0,13.8146377,-89.23245759999999
santa ana," venta de casa nueva, santa ana","casa nueva, doble planta, ubicada en residencial sinaí, segunda etapa, santa ana; cercana a walmart, pricemart y metrocentro. cuenta con vigilancia permanente. precio negociable.",340000,180.0,4,2,3,0,13.9778279,-89.56391190000001
san salvador, vendo casa colonia escalón 2niveles de esquina x hola betos s/85av. norte,ofrezco venta casa esquina colonia escalón x hola betos s/85av. norte 2niveles* 1. precio *$750mil neg.* 2. medidas 715.23v² 528.10m² 3. frent20.75mts. 4. fondo 24.20mts 5. cochera ...,750000,528.0,8,3,5,1,13.6929403,-89.2181911
santa tecla, venta de casa en ciudad real/ santa ana," ¡excelente oportunidad de inversión en santa ana! venta de casa en ciudad real, santa ana: - 201 metros cuadrados (290 varas de terreno) - cochera techada para 3 vehículos - ...",90000,201.0,3,3,1,0,13.6757837,-89.2894733
santa ana, se vende casa,casa en ciudad real,45000,102.67469879518072,2,1,1,0,13.9778279,-89.56391190000001
san salvador, casa en venta colonia flor blanca,"medidas: norte: 18 m sur: 18 m oriente (frente): 10.10 m poniente: 10.10 m cerca de: centros educativos, instituciones gubernamentales,hospitales y clínicas, ...",285000,282.0,4,2,4,0,13.6929403,-89.2181911
antiguo cuscatlán, venta de casa en cumbres de cuscatlán,"venta de casa en cumbres de cuscatlán, código ca-217. la casa tiene una arquitectura de dos niveles, cielos falsos de madera / duela machimbreada, pisos de cerámica, linda ...",749000,581.0,3,10,4,1,13.6640938,-89.25147179999999
santa tecla, alquiler de residencia exclusiva en la montaña santa tecla!," ¡alquiler de residencia exclusiva en la montaña santa tecla! disfruta de vivir en la zona fresca y segura de santa tecla, ideal para extranjeros, diplomáticos, empresarios y altos ...",1400000,800.0,4,8,4,2,13.6757837,-89.2894733
santa tecla, casa en venta sobre av. chiultipan,casa en venta sobre av. chiultipan 1086 v2/ 758 mt2 593 mt2 *primera planta* -portón eléctrico -parqueo para 4 vehículos -recibidor -sala y comedor amplios -terraza -jardín grande ...,510000,593.0,4,4,4,1,13.6757837,-89.2894733
zaragoza, vendo 3 locales en urbanisacion brisas de zaragoza,vendo 3 locales en urbanizacion brisas de zaragoza estan en calle principal cada local esta encielado con piso ceramiica la propiedad esta lista para futuras construcciones cuenta con ...,65000,102.67469879518072,3,3,1,0,13.5860809,-89.2918473
zaragoza, casa en venta en villa tuscania,"hermosa casa en villa tuscania espectacular casa en una de las mejores zonas de desarrollo hacia el puerto de la libertad cerca de universidades, colegios, centros comerciales, a 15 ...",995000,479.0,3,4,3,1,13.5860809,-89.2918473
san salvador," escalón, casa en venta, no privado.",área del terreno 450 varas cuadradas. área de construcción 350 metros cuadrados. [primer nivel.] -cochera techada para dos ...,575000,350.0,4,2,4,1,13.6929403,-89.2181911
santa tecla," tipo flat, en ciudad merliot","sobre cl. el jabalí. entrada que sube a la sabana. lugar seguro y accesible. bajos impuestos, sin pagos de mantenimiento. en caso de financiamiento las cuotas serían ...",50000,102.67469879518072,1,1,1,0,13.6757837,-89.2894733
sonsonate, casa de campo en apaneca a estrenar!,"$450,000 - tamaño del terreno: 715v² - 338m² de construcción condominio privado seguridad 24/7 con acceso directo de la calle principal - cuarto principal con baño completo, ...",450000,338.0,4,6,4,0,13.7099653,-89.7286147
san salvador, venta de apartamento en resdencial campo alto san salvador,"venta de apartamento en san salvador, residencial campo alto (colonia la campiña, san salvador). zona tranquila y segura. apartamentos con portón y vigilancia 24/7 2 habitaciones ...",90000,102.67469879518072,2,1,1,0,13.6929403,-89.2181911
coatepeque, casa en venta en lago coatepeque,"hermosa casa en venta en lago coatepeque con espectacular vista 7000v2 280 mt2 40 mts frente al lago . baño social cocina con alacena barra sala, comedor y cocina abierta full ...",825000,280.0,4,8,3,0,13.9283912,-89.5002027
san salvador, casa en venta en colonia escalón. #2387,"encuentra en propi +500 casas y apartamentos en alquiler y venta. casa en venta en colonia escalón. precio: $450,000.00. habitaciones: 4 baños: 3.5 tamaño: 309 m² parqueos: ...",450000,309.0,4,4,3,0,13.6929403,-89.2181911
san salvador," casa en venta en residencial altamira, colonia altamira. #2300","encuentra en propi +500 casas y apartamentos en alquiler y venta. casa en venta en residencial altamira, colonia altamira. precio: $1,100,000.00. habitaciones: 5 baños: 5.5 tamaño: ...",1100000,900.0,5,5,5,2,13.6929403,-89.2181911
san salvador," casa en venta en cumbres de cuscatlán, antiguo cuscatlán. #2297","encuentra en propi +500 casas y apartamentos en alquiler y venta. casa en venta en cumbres de cuscatlán, antiguo cuscatlán. precio: $625,000.00. habitaciones: 4 baños: 4.5 tamaño: ...",625000,450.0,4,4,4,1,13.6929403,-89.2181911
san salvador, venta apartamento nuevo en condominio san francisco tower,"precio: $225,000 dólares condominio ubicado en colonia san francisco. excelente ubicación, con diversidad de accesos a la ciudad características: * modelo vista * 74 mts² * nivel ...",225000,102.67469879518072,2,2,2,0,13.6929403,-89.2181911
san salvador, apartamento en san benito casa 159 venta,"* fotos de carácter ilustrativo apartamento 3 habitaciones + sala familiar en condominio de lujo. ubicado en una de las torres más prestigiosas y modernas de la zona , con espacios ...",585000,225.0,3,2,5,0,13.6929403,-89.2181911
san salvador," apartamento en venta en torre mirador, colonia escalón. #2295","encuentra en propi +500 casas y apartamentos en alquiler y venta. apartamento en venta en torre mirador, colonia escalón. precio: $210,000.00. habitaciones: 2 baños: 1.5 tamaño: ...",210000,111.0,2,1,1,0,13.6929403,-89.2181911
usulután, casa nueva en venta en usulután en privado,"atenea residencial, usulután 12 exclusivas viviendas, 100% construidas y listas para habitar. ubicacion: calle mustang y final calle nathania, barrio la parroquia, usulután. ...",137900,118.0,3,2,2,0,13.3453114,-88.4428112
antiguo cuscatlán, casa en venta santa elena !!!,excelente ubicacion en arcos de santa elena. área de construcción: 240 m2 terreno: 446.4 v2 primer nivel: parqueo techado con portón: 2 vehículos amplia sala. comedor. cocina con ...,420000,240.0,4,2,4,0,13.6640938,-89.25147179999999
